model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,ag,0.76,0.754,0.754,0.76,0.073,0.081,0.081,0.073,7.067,0.006,0.727,0.655,0.785,0.758,0.824,9e-06,50,0,,,,
logreg,ag,0.78,0.773,0.773,0.78,0.103,0.109,0.109,0.103,6.44,0.014,0.65,0.587,0.734,0.697,0.703,0.0,50,0,,,,
mlp,ag,0.69,0.686,0.686,0.69,0.058,0.055,0.055,0.058,4.892,0.161,0.748,0.686,0.812,0.792,0.823,2.5e-05,50,0,,,,
xgb,k_center,0.73,0.725,0.725,0.73,0.051,0.051,0.051,0.051,4.744,0.015,0.801,0.743,0.85,0.837,0.876,2e-06,50,0,,,,
rf,k_center,0.73,0.724,0.724,0.73,0.051,0.05,0.05,0.051,15.31,0.353,0.754,0.61,0.719,0.674,0.85,2.5e-05,50,0,,,,
svc,k_center,0.59,0.569,0.569,0.59,0.073,0.079,0.079,0.073,6.386,0.004,0.488,0.138,0.052,0.156,0.269,1.8e-05,50,0,,,,
logreg,k_center,0.65,0.637,0.637,0.65,0.032,0.045,0.045,0.032,7.235,0.013,0.596,0.449,0.544,0.483,0.648,1e-06,50,0,,,,
mlp,k_center,0.52,0.509,0.509,0.52,0.117,0.115,0.115,0.117,7.308,0.711,0.635,0.48,0.575,0.517,0.703,3e-05,50,0,,,,
xgb,craig,0.733,0.717,0.726,0.74,0.106,0.108,0.096,0.08,4.105,0.025,0.723,0.62,0.745,0.706,0.764,8e-06,50,0,,,,
rf,craig,0.615,0.603,0.611,0.62,0.083,0.084,0.08,0.075,11.869,0.168,0.6,0.391,0.444,0.401,0.73,1.2e-05,50,0,,,,
svc,craig,0.735,0.725,0.735,0.74,0.192,0.19,0.178,0.174,5.499,0.002,0.471,0.141,0.063,0.156,0.609,8e-06,50,0,,,,
logreg,craig,0.677,0.668,0.675,0.68,0.126,0.118,0.116,0.117,2.817,0.029,0.623,0.556,0.704,0.659,0.667,1e-06,50,0,,,,
mlp,craig,0.697,0.686,0.693,0.7,0.102,0.095,0.092,0.089,4.279,0.064,0.56,0.402,0.48,0.423,0.591,4.6e-05,50,0,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.112,0.019,0.19,0.101,0.103,0.101,0.119,5e-06,50,0,,,,
rf,lc,0.96,0.96,0.96,0.96,0.058,0.058,0.058,0.058,16.026,0.32,0.29,0.14,0.13,0.14,0.173,2.8e-05,50,0,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.04,0.008,0.28,0.133,0.121,0.133,0.145,8e-06,50,0,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.84,0.007,0.331,0.109,0.057,0.115,0.091,1e-06,50,0,,,,
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,6.69,1.041,0.274,0.175,0.203,0.177,0.161,6.3e-05,50,0,,,,
xgb,random,0.87,0.868,0.868,0.87,0.051,0.052,0.052,0.051,4.338,0.014,0.761,0.73,0.849,0.841,0.852,2e-06,50,1,,,,
rf,random,0.83,0.827,0.827,0.83,0.087,0.089,0.089,0.087,15.938,0.334,0.81,0.741,0.847,0.831,0.874,2.7e-05,50,1,,,,
svc,random,0.79,0.785,0.785,0.79,0.08,0.083,0.083,0.08,6.983,0.008,0.772,0.658,0.772,0.738,0.837,1.5e-05,50,1,,,,
logreg,random,0.82,0.816,0.816,0.82,0.108,0.111,0.111,0.108,6.193,0.006,0.81,0.748,0.852,0.839,0.869,1e-06,50,1,,,,
mlp,random,0.74,0.735,0.735,0.74,0.124,0.127,0.127,0.124,5.375,0.109,0.753,0.65,0.769,0.735,0.839,1.9e-05,50,1,,,,
xgb,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,6.896,0.022,0.796,0.656,0.762,0.724,0.861,4e-06,50,1,,,,
rf,k-means,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,14.59,0.293,0.502,0.138,0.048,0.158,0.892,2e-05,50,1,,,,
svc,k-means,0.79,0.786,0.786,0.79,0.08,0.083,0.083,0.08,7.014,0.014,0.775,0.677,0.793,0.764,0.847,8e-06,50,1,,,,
logreg,k-means,0.87,0.867,0.867,0.87,0.051,0.053,0.053,0.051,6.622,0.01,0.771,0.686,0.804,0.779,0.87,0.0,50,1,,,,
mlp,k-means,0.82,0.818,0.818,0.82,0.051,0.051,0.051,0.051,8.051,0.183,0.78,0.695,0.81,0.787,0.856,5.4e-05,50,1,,,,
xgb,ag,0.95,0.95,0.95,0.95,0.063,0.063,0.063,0.063,4.385,0.033,0.813,0.686,0.791,0.76,0.887,1.7e-05,50,1,,,,
rf,ag,0.93,0.929,0.929,0.93,0.051,0.052,0.052,0.051,22.415,0.796,0.637,0.389,0.425,0.393,0.872,2.8e-05,50,1,,,,
svc,ag,0.8,0.796,0.796,0.8,0.095,0.098,0.098,0.095,6.416,0.009,0.747,0.655,0.777,0.746,0.798,1.1e-05,50,1,,,,
logreg,ag,0.83,0.828,0.828,0.83,0.103,0.106,0.106,0.103,7.161,0.013,0.688,0.623,0.763,0.732,0.758,1e-06,50,1,,,,
mlp,ag,0.84,0.839,0.839,0.84,0.049,0.051,0.051,0.049,8.847,0.164,0.766,0.689,0.808,0.785,0.83,1.9e-05,50,1,,,,
xgb,k_center,0.66,0.656,0.656,0.66,0.12,0.123,0.123,0.12,6.628,0.024,0.759,0.673,0.794,0.766,0.804,1.5e-05,50,1,,,,
rf,k_center,0.6,0.592,0.592,0.6,0.089,0.091,0.091,0.089,16.368,0.11,0.743,0.616,0.731,0.688,0.822,9e-06,50,1,,,,
svc,k_center,0.57,0.509,0.509,0.57,0.06,0.104,0.104,0.06,7.367,0.006,0.493,0.134,0.044,0.154,0.328,1.5e-05,50,1,,,,
logreg,k_center,0.58,0.575,0.575,0.58,0.087,0.086,0.086,0.087,5.504,0.013,0.523,0.294,0.308,0.294,0.563,1e-06,50,1,,,,
mlp,k_center,0.56,0.557,0.557,0.56,0.12,0.119,0.119,0.12,7.229,0.077,0.563,0.335,0.363,0.337,0.646,6e-06,50,1,,,,
xgb,craig,0.758,0.75,0.764,0.78,0.089,0.098,0.088,0.075,4.075,0.03,0.704,0.726,0.864,0.872,0.77,1.7e-05,50,1,,,,
rf,craig,0.583,0.553,0.585,0.62,0.147,0.157,0.137,0.117,15.626,0.448,0.734,0.731,0.858,0.857,0.813,3e-05,50,1,,,,
svc,craig,0.692,0.69,0.7,0.7,0.12,0.125,0.124,0.126,6.816,0.004,0.661,0.601,0.748,0.715,0.705,6e-06,50,1,,,,
logreg,craig,0.625,0.612,0.628,0.64,0.07,0.07,0.071,0.08,5.427,0.012,0.661,0.638,0.795,0.782,0.733,1e-06,50,1,,,,
mlp,craig,0.733,0.738,0.752,0.76,0.077,0.083,0.08,0.08,5.471,0.065,0.581,0.549,0.723,0.689,0.605,7.7e-05,50,1,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.689,0.016,0.244,0.104,0.083,0.105,0.106,8e-06,50,1,,,,
rf,lc,0.98,0.98,0.98,0.98,0.04,0.04,0.04,0.04,13.339,0.333,0.263,0.164,0.187,0.165,0.171,2.4e-05,50,1,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.996,0.005,0.277,0.136,0.128,0.136,0.158,9e-06,50,1,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.166,0.006,0.334,0.11,0.059,0.117,0.093,1e-06,50,1,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.629,0.816,0.266,0.153,0.165,0.153,0.143,6.2e-05,50,1,,,,
xgb,random,0.85,0.849,0.849,0.85,0.084,0.084,0.084,0.084,7.75,0.03,0.826,0.748,0.849,0.833,0.881,6e-06,50,2,,,,
rf,random,0.84,0.839,0.839,0.84,0.08,0.08,0.08,0.08,15.542,0.111,0.79,0.685,0.797,0.768,0.859,1e-05,50,2,,,,
svc,random,0.8,0.799,0.799,0.8,0.084,0.085,0.085,0.084,7.066,0.007,0.79,0.72,0.832,0.814,0.841,9e-06,50,2,,,,
logreg,random,0.8,0.799,0.799,0.8,0.084,0.085,0.085,0.084,6.989,0.007,0.786,0.717,0.83,0.812,0.856,0.0,50,2,,,,
mlp,random,0.82,0.82,0.82,0.82,0.06,0.06,0.06,0.06,6.407,0.108,0.764,0.683,0.803,0.779,0.83,1.8e-05,50,2,,,,
xgb,k-means,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,6.084,0.042,0.576,0.294,0.289,0.294,0.883,8e-06,50,2,,,,
rf,k-means,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,13.907,0.287,0.5,0.134,0.042,0.155,0.891,1.6e-05,50,2,,,,
svc,k-means,0.84,0.839,0.839,0.84,0.037,0.038,0.038,0.037,6.721,0.007,0.769,0.668,0.785,0.754,0.849,9e-06,50,2,,,,
logreg,k-means,0.85,0.85,0.85,0.85,0.055,0.055,0.055,0.055,5.322,0.014,0.702,0.619,0.752,0.717,0.771,1e-06,50,2,,,,
mlp,k-means,0.78,0.779,0.779,0.78,0.04,0.041,0.041,0.04,8.391,0.156,0.797,0.726,0.836,0.819,0.86,2.9e-05,50,2,,,,
xgb,ag,0.95,0.949,0.949,0.95,0.055,0.056,0.056,0.055,4.56,0.04,0.792,0.645,0.75,0.71,0.885,8e-06,50,2,,,,
rf,ag,0.94,0.94,0.94,0.94,0.02,0.02,0.02,0.02,16.734,0.119,0.708,0.497,0.572,0.521,0.876,8e-06,50,2,,,,
svc,ag,0.75,0.748,0.748,0.75,0.11,0.109,0.109,0.11,7.222,0.006,0.749,0.662,0.785,0.756,0.852,9e-06,50,2,,,,
logreg,ag,0.85,0.843,0.843,0.85,0.089,0.1,0.1,0.089,7.247,0.031,0.617,0.542,0.686,0.637,0.656,0.0,50,2,,,,
mlp,ag,0.76,0.759,0.759,0.76,0.073,0.074,0.074,0.073,7.132,0.16,0.773,0.7,0.818,0.797,0.833,4.4e-05,50,2,,,,
xgb,k_center,0.69,0.688,0.688,0.69,0.058,0.057,0.057,0.058,7.093,0.046,0.704,0.562,0.672,0.62,0.805,1.8e-05,50,2,,,,
rf,k_center,0.62,0.615,0.615,0.62,0.16,0.165,0.165,0.16,14.489,0.321,0.726,0.57,0.675,0.624,0.857,2.3e-05,50,2,,,,
svc,k_center,0.62,0.608,0.608,0.62,0.147,0.149,0.149,0.147,5.266,0.008,0.485,0.137,0.052,0.155,0.695,1.4e-05,50,2,,,,
logreg,k_center,0.63,0.626,0.626,0.63,0.129,0.133,0.133,0.129,6.697,0.01,0.578,0.355,0.391,0.359,0.66,1e-06,50,2,,,,
mlp,k_center,0.54,0.539,0.539,0.54,0.12,0.12,0.12,0.12,5.257,0.879,0.634,0.461,0.546,0.489,0.705,3e-05,50,2,,,,
xgb,craig,0.717,0.711,0.719,0.72,0.085,0.096,0.097,0.098,4.082,0.044,0.729,0.755,0.879,0.886,0.86,1.7e-05,50,2,,,,
rf,craig,0.667,0.661,0.675,0.68,0.124,0.128,0.121,0.117,14.358,0.191,0.814,0.746,0.849,0.835,0.834,1.2e-05,50,2,,,,
svc,craig,0.642,0.636,0.649,0.66,0.073,0.09,0.1,0.102,7.112,0.002,0.6,0.544,0.7,0.656,0.668,5e-06,50,2,,,,
logreg,craig,0.675,0.669,0.677,0.68,0.103,0.115,0.115,0.117,7.39,0.036,0.692,0.624,0.763,0.732,0.751,1e-06,50,2,,,,
mlp,craig,0.575,0.568,0.588,0.6,0.11,0.111,0.107,0.11,6.56,0.025,0.575,0.44,0.538,0.476,0.615,2.2e-05,50,2,,,,
xgb,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,4.233,0.039,0.338,0.11,0.056,0.117,0.118,3e-06,50,2,,,,
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,16.982,0.419,0.252,0.151,0.168,0.152,0.172,3.3e-05,50,2,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.428,0.003,0.314,0.102,0.051,0.108,0.088,4e-06,50,2,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.409,0.006,0.334,0.11,0.059,0.117,0.093,1e-06,50,2,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.96,0.108,0.272,0.12,0.101,0.121,0.124,3.1e-05,50,2,,,,
xgb,random,0.85,0.849,0.849,0.85,0.089,0.091,0.091,0.089,7.64,0.018,0.817,0.746,0.85,0.835,0.854,8e-06,50,3,,,,
rf,random,0.8,0.799,0.799,0.8,0.114,0.115,0.115,0.114,16.356,0.359,0.823,0.739,0.841,0.823,0.887,2.5e-05,50,3,,,,
svc,random,0.73,0.724,0.724,0.73,0.121,0.124,0.124,0.121,7.058,0.007,0.793,0.747,0.856,0.845,0.873,1e-05,50,3,,,,
logreg,random,0.76,0.751,0.751,0.76,0.111,0.117,0.117,0.111,6.262,0.005,0.807,0.768,0.87,0.862,0.885,1e-06,50,3,,,,
mlp,random,0.72,0.717,0.717,0.72,0.112,0.114,0.114,0.112,7.427,0.109,0.78,0.68,0.794,0.766,0.853,2.8e-05,50,3,,,,
xgb,k-means,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,3.383,0.062,0.526,0.189,0.126,0.199,0.876,1.2e-05,50,3,,,,
rf,k-means,0.97,0.97,0.97,0.97,0.024,0.025,0.025,0.024,17.695,0.329,0.5,0.134,0.042,0.155,0.886,3.2e-05,50,3,,,,
svc,k-means,0.75,0.749,0.749,0.75,0.084,0.083,0.083,0.084,5.191,0.005,0.796,0.782,0.883,0.88,0.901,1e-05,50,3,,,,
logreg,k-means,0.82,0.819,0.819,0.82,0.075,0.076,0.076,0.075,6.982,0.013,0.751,0.661,0.783,0.753,0.816,1e-06,50,3,,,,
mlp,k-means,0.76,0.759,0.759,0.76,0.097,0.097,0.097,0.097,7.517,0.158,0.779,0.696,0.812,0.788,0.86,2.5e-05,50,3,,,,
xgb,ag,0.95,0.95,0.95,0.95,0.063,0.064,0.064,0.063,5.866,0.039,0.718,0.534,0.625,0.571,0.883,1.2e-05,50,3,,,,
rf,ag,0.92,0.92,0.92,0.92,0.051,0.051,0.051,0.051,16.869,0.414,0.58,0.297,0.292,0.297,0.872,2.7e-05,50,3,,,,
svc,ag,0.76,0.757,0.757,0.76,0.086,0.088,0.088,0.086,2.878,0.01,0.724,0.644,0.774,0.743,0.822,1e-05,50,3,,,,
logreg,ag,0.8,0.8,0.8,0.8,0.045,0.045,0.045,0.045,7.065,0.028,0.621,0.546,0.689,0.641,0.656,1e-06,50,3,,,,
mlp,ag,0.72,0.713,0.713,0.72,0.024,0.026,0.026,0.024,4.819,0.15,0.738,0.665,0.792,0.766,0.8,3.8e-05,50,3,,,,
xgb,k_center,0.82,0.815,0.815,0.82,0.087,0.091,0.091,0.087,9.524,4.819,0.771,0.658,0.773,0.739,0.818,1.8e-05,50,3,,,,
rf,k_center,0.76,0.755,0.755,0.76,0.037,0.039,0.039,0.037,17.292,0.455,0.79,0.655,0.762,0.725,0.856,3.3e-05,50,3,,,,
svc,k_center,0.62,0.584,0.584,0.62,0.081,0.109,0.109,0.081,3.005,0.005,0.493,0.134,0.044,0.154,0.361,1.2e-05,50,3,,,,
logreg,k_center,0.68,0.679,0.679,0.68,0.108,0.108,0.108,0.108,7.104,0.014,0.575,0.407,0.481,0.427,0.61,1e-06,50,3,,,,
mlp,k_center,0.58,0.578,0.578,0.58,0.112,0.112,0.112,0.112,7.372,0.842,0.614,0.442,0.524,0.467,0.666,4.9e-05,50,3,,,,
xgb,craig,0.617,0.602,0.611,0.62,0.081,0.091,0.093,0.075,4.308,0.044,0.752,0.767,0.881,0.885,0.849,1.7e-05,50,3,,,,
rf,craig,0.623,0.617,0.631,0.64,0.166,0.172,0.164,0.162,15.611,0.186,0.695,0.668,0.814,0.802,0.764,2e-05,50,3,,,,
svc,craig,0.687,0.652,0.655,0.68,0.162,0.178,0.18,0.172,6.939,0.003,0.606,0.463,0.561,0.5,0.68,6e-06,50,3,,,,
logreg,craig,0.608,0.6,0.613,0.62,0.153,0.149,0.145,0.147,7.145,0.026,0.573,0.401,0.472,0.418,0.662,1e-06,50,3,,,,
mlp,craig,0.633,0.622,0.631,0.64,0.185,0.189,0.188,0.185,7.423,0.039,0.566,0.416,0.502,0.443,0.63,2.7e-05,50,3,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.813,0.02,0.216,0.105,0.098,0.105,0.113,3e-06,50,3,,,,
rf,lc,0.96,0.96,0.96,0.96,0.02,0.02,0.02,0.02,13.85,0.203,0.268,0.157,0.171,0.157,0.174,1.5e-05,50,3,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.212,0.007,0.284,0.133,0.12,0.134,0.142,8e-06,50,3,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.928,0.007,0.331,0.109,0.057,0.115,0.091,0.0,50,3,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.897,1.633,0.266,0.163,0.183,0.164,0.148,5.8e-05,50,3,,,,
xgb,random,0.88,0.878,0.878,0.88,0.075,0.077,0.077,0.075,7.513,0.021,0.836,0.787,0.879,0.871,0.893,1e-05,50,4,,,,
rf,random,0.84,0.835,0.835,0.84,0.08,0.085,0.085,0.08,15.272,0.294,0.786,0.708,0.822,0.801,0.861,2.2e-05,50,4,,,,
svc,random,0.8,0.796,0.796,0.8,0.032,0.033,0.033,0.032,6.491,0.007,0.759,0.714,0.836,0.823,0.845,1.5e-05,50,4,,,,
logreg,random,0.81,0.807,0.807,0.81,0.058,0.059,0.059,0.058,7.087,0.006,0.788,0.726,0.838,0.822,0.858,0.0,50,4,,,,
mlp,random,0.77,0.768,0.768,0.77,0.024,0.025,0.025,0.024,8.229,0.735,0.783,0.697,0.812,0.788,0.844,3.5e-05,50,4,,,,
xgb,k-means,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,5.644,0.044,0.513,0.166,0.093,0.18,0.893,4e-06,50,4,,,,
rf,k-means,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,14.061,0.497,0.5,0.134,0.042,0.155,0.895,2.9e-05,50,4,,,,
svc,k-means,0.82,0.817,0.817,0.82,0.093,0.094,0.094,0.093,7.064,0.007,0.747,0.65,0.772,0.739,0.845,9e-06,50,4,,,,
logreg,k-means,0.85,0.846,0.846,0.85,0.055,0.058,0.058,0.055,7.078,0.085,0.736,0.65,0.775,0.745,0.817,0.0,50,4,,,,
mlp,k-means,0.74,0.734,0.734,0.74,0.073,0.076,0.076,0.073,8.346,0.18,0.753,0.681,0.804,0.781,0.842,4.9e-05,50,4,,,,
xgb,ag,0.96,0.96,0.96,0.96,0.02,0.02,0.02,0.02,5.013,0.038,0.802,0.67,0.776,0.741,0.876,2e-06,50,4,,,,
rf,ag,0.9,0.9,0.9,0.9,0.045,0.045,0.045,0.045,14.365,0.317,0.63,0.378,0.411,0.382,0.884,2e-05,50,4,,,,
svc,ag,0.78,0.777,0.777,0.78,0.068,0.068,0.068,0.068,7.055,0.006,0.745,0.657,0.78,0.75,0.841,9e-06,50,4,,,,
logreg,ag,0.82,0.818,0.818,0.82,0.051,0.052,0.052,0.051,2.945,0.023,0.61,0.543,0.691,0.644,0.66,1e-06,50,4,,,,
mlp,ag,0.83,0.825,0.825,0.83,0.051,0.056,0.056,0.051,7.485,0.204,0.764,0.704,0.825,0.807,0.824,2e-05,50,4,,,,
xgb,k_center,0.77,0.768,0.768,0.77,0.051,0.052,0.052,0.051,6.075,0.036,0.662,0.477,0.56,0.504,0.792,1.7e-05,50,4,,,,
rf,k_center,0.71,0.707,0.707,0.71,0.049,0.047,0.047,0.049,15.778,0.437,0.715,0.536,0.63,0.576,0.852,3e-05,50,4,,,,
svc,k_center,0.66,0.649,0.649,0.66,0.102,0.104,0.104,0.102,5.159,0.009,0.555,0.273,0.26,0.273,0.622,1.2e-05,50,4,,,,
logreg,k_center,0.67,0.665,0.665,0.67,0.108,0.111,0.111,0.108,7.165,0.021,0.584,0.372,0.419,0.38,0.62,1e-06,50,4,,,,
mlp,k_center,0.64,0.628,0.628,0.64,0.08,0.087,0.087,0.08,5.543,0.116,0.581,0.371,0.417,0.378,0.643,4e-06,50,4,,,,
xgb,craig,0.665,0.656,0.669,0.68,0.098,0.101,0.097,0.098,4.281,0.077,0.744,0.662,0.786,0.758,0.806,6e-06,50,4,,,,
rf,craig,0.608,0.602,0.615,0.62,0.107,0.107,0.103,0.098,13.958,0.175,0.52,0.273,0.273,0.273,0.687,1.1e-05,50,4,,,,
svc,craig,0.658,0.652,0.664,0.68,0.107,0.124,0.128,0.117,6.835,0.003,0.484,0.164,0.099,0.175,0.574,7e-06,50,4,,,,
logreg,craig,0.653,0.655,0.671,0.68,0.118,0.123,0.118,0.117,6.413,0.007,0.475,0.165,0.102,0.174,0.556,1e-06,50,4,,,,
mlp,craig,0.643,0.643,0.653,0.66,0.177,0.18,0.185,0.185,3.829,0.036,0.505,0.289,0.308,0.29,0.613,5.9e-05,50,4,,,,
xgb,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,4.292,0.042,0.222,0.107,0.099,0.107,0.11,1.4e-05,50,4,,,,
rf,lc,0.96,0.96,0.96,0.96,0.02,0.02,0.02,0.02,16.057,0.369,0.264,0.157,0.173,0.157,0.172,2.6e-05,50,4,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.445,0.003,0.295,0.104,0.062,0.108,0.097,5e-06,50,4,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.055,0.014,0.323,0.107,0.056,0.113,0.09,1e-06,50,4,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.427,0.102,0.269,0.113,0.09,0.114,0.123,1.5e-05,50,4,,,,
xgb,random,0.867,0.866,0.866,0.867,0.061,0.062,0.062,0.061,5.702,0.043,0.816,0.748,0.851,0.837,0.889,1.1e-05,60,0,,,,
rf,random,0.867,0.865,0.865,0.867,0.061,0.064,0.064,0.061,17.596,0.398,0.818,0.711,0.816,0.791,0.88,3.2e-05,60,0,,,,
svc,random,0.842,0.841,0.841,0.842,0.067,0.067,0.067,0.067,7.026,0.008,0.77,0.682,0.8,0.774,0.836,8e-06,60,0,,,,
logreg,random,0.85,0.848,0.848,0.85,0.042,0.043,0.043,0.042,6.361,0.008,0.783,0.706,0.821,0.8,0.851,0.0,60,0,,,,
mlp,random,0.783,0.782,0.782,0.783,0.017,0.016,0.016,0.017,7.134,0.115,0.765,0.672,0.79,0.762,0.838,2.7e-05,60,0,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.033,0.034,0.034,0.033,7.576,0.023,0.499,0.141,0.054,0.16,0.858,1.2e-05,60,0,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.033,0.034,0.034,0.033,15.317,0.345,0.5,0.134,0.042,0.155,0.889,2e-05,60,0,,,,
svc,k-means,0.875,0.875,0.875,0.875,0.059,0.059,0.059,0.059,2.814,0.008,0.76,0.657,0.775,0.742,0.854,1e-05,60,0,,,,
logreg,k-means,0.917,0.916,0.916,0.917,0.026,0.026,0.026,0.026,6.498,0.011,0.744,0.658,0.782,0.752,0.825,1e-06,60,0,,,,
mlp,k-means,0.783,0.781,0.781,0.783,0.031,0.031,0.031,0.031,8.595,0.199,0.753,0.678,0.801,0.777,0.835,1.5e-05,60,0,,,,
xgb,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,4.325,0.028,0.818,0.706,0.81,0.783,0.887,1.1e-05,60,0,,,,
rf,ag,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,16.706,0.452,0.72,0.519,0.602,0.549,0.876,2.6e-05,60,0,,,,
svc,ag,0.808,0.806,0.806,0.808,0.086,0.089,0.089,0.086,6.344,0.008,0.756,0.665,0.786,0.757,0.832,1.2e-05,60,0,,,,
logreg,ag,0.867,0.865,0.865,0.867,0.031,0.032,0.032,0.031,7.183,0.015,0.666,0.601,0.745,0.71,0.732,1e-06,60,0,,,,
mlp,ag,0.817,0.814,0.814,0.817,0.057,0.059,0.059,0.057,8.91,0.153,0.767,0.707,0.826,0.809,0.836,1.8e-05,60,0,,,,
xgb,k_center,0.75,0.746,0.746,0.75,0.046,0.049,0.049,0.046,7.053,0.018,0.761,0.666,0.785,0.755,0.859,1.7e-05,60,0,,,,
rf,k_center,0.658,0.655,0.655,0.658,0.055,0.054,0.054,0.055,11.503,0.229,0.736,0.609,0.724,0.68,0.837,1.5e-05,60,0,,,,
svc,k_center,0.558,0.48,0.48,0.558,0.073,0.136,0.136,0.073,7.106,0.008,0.496,0.135,0.044,0.155,0.365,1.4e-05,60,0,,,,
logreg,k_center,0.633,0.63,0.63,0.633,0.055,0.057,0.057,0.055,4.31,0.009,0.57,0.312,0.322,0.312,0.681,1e-06,60,0,,,,
mlp,k_center,0.608,0.593,0.593,0.608,0.073,0.078,0.078,0.073,6.789,1.021,0.662,0.533,0.647,0.591,0.736,3.8e-05,60,0,,,,
xgb,craig,0.767,0.771,0.789,0.8,0.077,0.089,0.084,0.085,4.282,0.034,0.79,0.778,0.881,0.879,0.845,7e-06,60,0,,,,
rf,craig,0.764,0.744,0.758,0.767,0.102,0.096,0.089,0.082,16.272,0.474,0.745,0.669,0.794,0.768,0.806,3e-05,60,0,,,,
svc,craig,0.795,0.785,0.797,0.8,0.127,0.121,0.116,0.113,4.958,0.005,0.658,0.534,0.651,0.596,0.738,7e-06,60,0,,,,
logreg,craig,0.745,0.738,0.752,0.75,0.084,0.093,0.089,0.091,3.215,0.111,0.726,0.74,0.868,0.873,0.807,0.0,60,0,,,,
mlp,craig,0.735,0.733,0.748,0.75,0.097,0.097,0.095,0.091,7.601,0.774,0.6,0.485,0.602,0.541,0.682,3e-05,60,0,,,,
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,4.247,0.016,0.24,0.101,0.08,0.102,0.118,1.7e-05,60,0,,,,
rf,lc,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,17.35,0.437,0.237,0.146,0.165,0.147,0.159,3.2e-05,60,0,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.942,0.008,0.282,0.13,0.115,0.131,0.15,9e-06,60,0,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.97,0.006,0.321,0.106,0.056,0.112,0.092,1e-06,60,0,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.748,0.819,0.26,0.135,0.135,0.135,0.137,5e-05,60,0,,,,
xgb,random,0.875,0.875,0.875,0.875,0.075,0.075,0.075,0.075,4.485,0.011,0.826,0.786,0.88,0.873,0.883,6e-06,60,1,,,,
rf,random,0.842,0.841,0.841,0.842,0.061,0.061,0.061,0.061,18.313,0.407,0.814,0.75,0.854,0.84,0.882,2.9e-05,60,1,,,,
svc,random,0.792,0.781,0.781,0.792,0.095,0.107,0.107,0.095,2.888,0.007,0.794,0.746,0.855,0.843,0.875,1.3e-05,60,1,,,,
